"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"ABHD11","  0.006367979","3.592198e-03","   299",0.006987637,"UP",0.580907534246575
"PCMTD2","  0.006352486","1.664416e-03","   293",0.003928133,"UP",0.581763698630137
"THAP7","  0.006352250","7.219672e-04","   369",0.002094797,"UP",0.582191780821918
"SP110","  0.006329310","2.724702e-04","   137",0.0009667743,"UP",0.584332191780822
"SULF1","  0.006316974","3.889037e-04","   131",0.00129271,"UP",0.585616438356164
"TCTN3","  0.006308773","4.335349e-03","   224",0.007977903,"UP",0.587328767123288
"SRSF6","  0.006302727","1.999688e-03","   381",0.004530869,"UP",0.588184931506849
"DHRS4-AS1","  0.006284064","3.434294e-03","   406",0.006779188,"UP",0.58861301369863
"MSN","  0.006263112","4.272436e-04","   186",0.001387745,"UP",0.591181506849315
"SPEF2","  0.006256976","4.120628e-03","   139",0.007672276,"UP",0.592037671232877
"MEST","  0.006246843","2.730774e-04","   201",0.0009669021,"UP",0.593321917808219
"PSME2","  0.006241861","4.905354e-03","   871",0.008793021,"UP",0.594178082191781
"KCNQ2","  0.006233690","3.081551e-03","   402",0.006245332,"UP",0.595890410958904
"UBE4A","  0.006196968","5.740328e-03","   384",0.009907844,"UP",0.600171232876712
"DGCR6L","  0.006193057","3.759618e-03","   398",0.00719759,"UP",0.600599315068493
"MAGI2-AS3","  0.006176097","3.584946e-03","   814",0.006979141,"UP",0.603167808219178
"NAAA","  0.006157441","6.004711e-04","   216",0.001818594,"UP",0.606164383561644
"SGIP1","  0.006155445","2.951582e-03","   143",0.006032998,"UP",0.606592465753425
"SLC38A10","  0.006150191","1.529944e-03","   282",0.003698552,"UP",0.607020547945205
"IVNS1ABP","  0.006145020","3.854627e-03","   209",0.007349095,"UP",0.608304794520548
"TGFB1","  0.006135595","2.544146e-03","   108",0.005395688,"UP",0.60958904109589
"GTF2F2","  0.006113929","8.291447e-04","   470",0.002327628,"UP",0.612157534246575
"KISS1R","  0.006107324","1.117809e-03","   101",0.002889896,"UP",0.613013698630137
"NCSTN","  0.006097287","1.404213e-03","   207",0.003460285,"UP",0.616010273972603
"CLPTM1L","  0.006087303","5.248521e-03","   235",0.009231228,"UP",0.616438356164384
"UNC5B","  0.006002166","2.797715e-03","   110",0.005808825,"UP",0.624571917808219
"HIBCH","  0.005997399","4.446367e-04","   367",0.001428897,"UP",0.625
"CCPG1","  0.005978052","4.343070e-03","   128",0.007986039,"UP",0.627996575342466
"FAM13A","  0.005969475","1.297630e-03","   146",0.003250606,"UP",0.628852739726027
"USP12","  0.005955924","3.863052e-03","   242",0.007349095,"UP",0.629708904109589
"NTAN1","  0.005937976","3.433401e-03","   193",0.006779188,"UP",0.630565068493151
"PIM3","  0.005915308","5.004567e-03","   505",0.008917789,"UP",0.633561643835616
"CGGBP1","  0.005910741","2.331721e-03","   418",0.005046907,"UP",0.633989726027397
"CHMP4C","  0.005906828","3.117898e-03","   269",0.006296612,"UP",0.63527397260274
"MAL2","  0.005901814","5.179915e-03","   402",0.00916623,"UP",0.636986301369863
"TRAP1","  0.005874917","3.928919e-04","   483",0.001297924,"UP",0.639554794520548
"ECE1","  0.005869841","2.951851e-03","   416",0.006032998,"UP",0.642123287671233
"ZNF365","  0.005858663","8.420308e-04","   148",0.002352884,"UP",0.643407534246575
"C11orf49","  0.005837215","4.905479e-03","   474",0.008793021,"UP",0.644691780821918
"FBXO22","  0.005818013","1.995574e-03","   179",0.004527375,"UP",0.648544520547945
"ZNF330","  0.005803487","5.712694e-03","   475",0.009881292,"UP",0.649400684931507
"FAM58A","  0.005789075","2.917248e-03","   314",0.00600379,"UP",0.652397260273973
"HSBP1L1","  0.005763464","4.361475e-03","   271",0.008007712,"UP",0.654537671232877
"PODXL2","  0.005722087","8.320510e-04","   439",0.00233308,"UP",0.660102739726027
"RBM18","  0.005694980","2.839680e-03","   264",0.005868174,"UP",0.664383561643836
"CDKN2C","  0.005666765","5.201657e-03","   275",0.0091811,"UP",0.667380136986301
"PDE4B","  0.005648949","2.068531e-03","   105",0.004647687,"UP",0.669520547945205
"HAUS2","  0.005641358","2.151949e-03","   216",0.004777447,"UP",0.670804794520548
"BCS1L","  0.005606894","6.279331e-04","   194",0.001871319,"UP",0.672945205479452
"ZRANB1","  0.005603042","8.534796e-04","   306",0.002368466,"UP",0.673373287671233
"CEP97","  0.005553987","6.319801e-04","   113",0.001878752,"UP",0.678938356164384
"TSEN34","  0.005546029","1.337763e-03","   687",0.003330453,"UP",0.680222602739726
"TULP4","  0.005541192","2.857695e-03","   160",0.005895333,"UP",0.680650684931507
"VPS72","  0.005527955","3.566821e-03","   391",0.006960824,"UP",0.68236301369863
"LINC00938","  0.005514663","1.132638e-03","   324",0.002915773,"UP",0.685787671232877
"CCDC106","  0.005484941","1.689740e-03","   193",0.003973934,"UP",0.687928082191781
"FAM174B","  0.005483349","5.215990e-03","   469",0.00919083,"UP",0.688784246575342
"UTP14A","  0.005455295","2.020598e-04","   237",0.0007700103,"UP",0.693493150684932
"RPP14","  0.005446616","4.701361e-03","   346",0.008509081,"UP",0.694349315068493
"PEX7","  0.005445274","4.068106e-03","   314",0.007607613,"UP",0.694777397260274
"GMPR2","  0.005444672","3.740752e-03","   287",0.007173861,"UP",0.695205479452055
"BCL7C","  0.005424263","7.994530e-04","   172",0.002262649,"UP",0.698202054794521
"TOMM40","  0.005331817","2.111400e-03","   115",0.004722863,"UP",0.711472602739726
"SMARCD3","  0.005330665","3.854932e-03","   106",0.007349095,"UP",0.711900684931507
"C18orf42","  0.005299731","4.482958e-03","   179",0.008193457,"UP",0.715325342465753
"PELO","  0.005257661","4.672674e-04","   372",0.001485837,"UP",0.722174657534247
"CRB3","  0.005246829","1.841051e-03","   274",0.004234676,"UP",0.72388698630137
"GALNT11","  0.005198772","3.712393e-03","   364",0.007146759,"UP",0.732020547945205
"CUTC","  0.005179908","2.781912e-03","   223",0.005788342,"UP",0.735873287671233
"SOD3","  0.005177371","4.779122e-03","   145",0.008611178,"UP",0.736301369863014
"ZNF483","  0.005129981","4.829256e-03","   226",0.008688572,"UP",0.743578767123288
"PJA1","  0.005071679","4.770952e-03","   324",0.008603716,"UP",0.751284246575342
"SCAMP2","  0.005068601","3.631551e-03","   630",0.007039579,"UP",0.751712328767123
"MIR210HG","  0.005027718","3.220592e-03","   251",0.006435496,"UP",0.756421232876712
"ERMARD","  0.005019080","3.884609e-03","   124",0.007378504,"UP",0.757705479452055
"CDC123","  0.004981004","2.422945e-03","   654",0.005211725,"UP",0.761986301369863
"TPRG1L","  0.004927972","4.899175e-04","   317",0.001535664,"UP",0.770119863013699
"LNP1","  0.004922539","2.035134e-03","   123",0.004589694,"UP",0.77097602739726
"WDR77","  0.004911380","3.382596e-03","   159",0.006703859,"UP",0.773116438356164
"RNF141","  0.004838940","2.088541e-03","   209",0.004683947,"UP",0.785530821917808
"PTDSS1","  0.004752968","4.932757e-04","   258",0.00154419,"UP",0.799657534246575
"VPS26B","  0.004745451","1.592975e-03","   145",0.003809069,"UP",0.801369863013699
"TREX1","  0.004694955","3.167687e-03","   155",0.006356022,"UP",0.809075342465753
"VIM","  0.004632792","5.521035e-03","   105",0.0096047,"UP",0.818065068493151
"MIB2","  0.004609369","4.150065e-03","   201",0.007707277,"UP",0.823630136986301
"GGPS1","  0.004523078","1.374685e-03","   514",0.003404859,"UP",0.837328767123288
"RAF1","  0.004409697","1.661649e-03","   110",0.003926719,"UP",0.853595890410959
"HDGFRP2","  0.004403209","4.457769e-03","   208",0.008153576,"UP",0.854880136986301
"SYNPO","  0.004298172","2.003413e-03","   137",0.004535063,"UP",0.866866438356164
"ESRRG","  0.004147626","5.718157e-03","   149",0.009883675,"UP",0.894263698630137
"RNF126","  0.004065863","3.883821e-03","   279",0.007378504,"UP",0.904537671232877
"INS","-23.401493456","1.951863e-12","898243",5.904046e-10,"DOWN",0.00180831826401447
"RBP4"," -2.224435050","5.348584e-07"," 74515",6.019921e-06,"DOWN",0.00361663652802893
"TTR"," -1.107795430","6.679725e-13"," 41690",2.694001e-10,"DOWN",0.0054249547920434
"RPL34"," -0.657637832","1.230238e-11"," 26017",2.290003e-09,"DOWN",0.00723327305605787
"RPS29"," -0.416876282","4.921844e-11"," 10307",5.178339e-09,"DOWN",0.00904159132007233
"RPL38"," -0.405093929","5.850124e-11"," 11502",5.898537e-09,"DOWN",0.0108499095840868
"RPL37A"," -0.350987812","1.006659e-10"," 14005",8.119915e-09,"DOWN",0.0126582278481013
"RPLP1"," -0.344937172","1.268504e-10"," 23745",9.592511e-09,"DOWN",0.0144665461121157
"RPL31"," -0.334938375","1.756571e-10"," 17638",1.214474e-08,"DOWN",0.0162748643761302
"RPL35A"," -0.327255781","2.293147e-10"," 15879",1.376224e-08,"DOWN",0.0180831826401447
"CLU"," -0.323671811","7.667723e-11","  8680",6.872157e-09,"DOWN",0.0198915009041591
"RPL11"," -0.298102442","9.773550e-09"," 24929",2.41333e-07,"DOWN",0.0216998191681736
"RPL23"," -0.243910637","4.535704e-09"," 15008",1.30664e-07,"DOWN",0.0235081374321881
"RPS21"," -0.238145145","6.044865e-12","  8049",1.329794e-09,"DOWN",0.0253164556962025
"RPS6"," -0.233678495","5.555992e-04"," 38586",0.001701865,"DOWN",0.027124773960217
"RPS24"," -0.227582947","1.206418e-10"," 13781",9.417304e-09,"DOWN",0.0289330922242315
"RPS28"," -0.214205002","6.296961e-10","  5170",2.821809e-08,"DOWN",0.0307414104882459
"COX7C"," -0.189540721","3.710755e-11","  7903",4.160342e-09,"DOWN",0.0325497287522604
"RPL27A"," -0.181449754","1.860738e-09"," 12209",6.34187e-08,"DOWN",0.0343580470162749
"RPL36"," -0.175020463","2.221688e-11","  6121",3.207967e-09,"DOWN",0.0361663652802893
"RPS12"," -0.169927881","1.178160e-04"," 18491",0.0005072925,"DOWN",0.0379746835443038
"UQCRB"," -0.159797470","2.331753e-10","  8120",1.376224e-08,"DOWN",0.0397830018083183
"RPLP2"," -0.152641033","2.721910e-07"," 12245",3.63903e-06,"DOWN",0.0415913200723327
"RPL32"," -0.151385944","2.224066e-09"," 10036",7.081488e-08,"DOWN",0.0433996383363472
"HIST1H4C"," -0.140061091","3.091974e-10","  4067",1.740034e-08,"DOWN",0.0452079566003617
"RPS8"," -0.138569471","1.149562e-04"," 24151",0.0004985268,"DOWN",0.0470162748643761
"RPL37"," -0.132471354","1.038741e-09","  5660",3.984965e-08,"DOWN",0.0488245931283906
"RPS25"," -0.132243297","5.528380e-08","  9068",9.624396e-07,"DOWN",0.0506329113924051
"BEX1"," -0.129894952","1.493665e-06"," 10515",1.384851e-05,"DOWN",0.0524412296564195
"RPL27"," -0.128544931","4.422260e-08","  9659",7.986012e-07,"DOWN",0.054249547920434
"ATP5E"," -0.123298106","6.993003e-10","  4104",2.917603e-08,"DOWN",0.0560578661844485
"ATP5I"," -0.120854023","3.782346e-11","  3462",4.160342e-09,"DOWN",0.0578661844484629
"DBI"," -0.118543812","4.277876e-10","  6211",2.250406e-08,"DOWN",0.0596745027124774
"RPL26"," -0.116958117","5.030497e-07"," 11631",5.74203e-06,"DOWN",0.0614828209764919
"RPS15A"," -0.113564454","1.929786e-06"," 10526",1.704312e-05,"DOWN",0.0632911392405063
"RPS27A"," -0.112422049","2.102641e-05"," 11434",0.0001247083,"DOWN",0.0650994575045208
"RPL30"," -0.111745409","9.227217e-04"," 14893",0.002475453,"DOWN",0.0669077757685353
"RPS13"," -0.110613414","4.915845e-05"," 13484",0.0002499089,"DOWN",0.0687160940325497
"RPS15"," -0.109719478","3.544057e-08","  6979",6.972461e-07,"DOWN",0.0705244122965642
"UQCRQ"," -0.108434689","2.475639e-10","  5454",1.426358e-08,"DOWN",0.0723327305605787
"RPL35"," -0.105660524","9.955202e-10","  6185",3.885517e-08,"DOWN",0.0741410488245931
"RPS14"," -0.103901053","8.826500e-04"," 20302",0.002424393,"DOWN",0.0759493670886076
"ATP5L"," -0.103521515","2.224945e-10","  5231",1.376224e-08,"DOWN",0.0777576853526221
"ROMO1"," -0.100797669","2.555553e-11","  3272",3.435602e-09,"DOWN",0.0795660036166365
"COX8A"," -0.097133955","7.932499e-09","  5434",2.020584e-07,"DOWN",0.081374321880651
"DSP"," -0.095599904","4.908213e-08","  7713",8.704847e-07,"DOWN",0.0831826401446655
"COX17"," -0.093452432","1.376001e-11","  3522",2.378379e-09,"DOWN",0.0849909584086799
"SERF2"," -0.091739304","2.157463e-09","  6661",6.961015e-08,"DOWN",0.0867992766726944
"ERO1B"," -0.089144837","2.393300e-05","  9658",0.0001385515,"DOWN",0.0886075949367089
"NDUFB1"," -0.088349977","8.509234e-10","  2829",3.490028e-08,"DOWN",0.0904159132007233
"NDUFA1"," -0.087127707","8.978663e-11","  3240",7.49211e-09,"DOWN",0.0922242314647378
"TOMM7"," -0.085408661","1.825730e-09","  4433",6.311448e-08,"DOWN",0.0940325497287523
"DSTN"," -0.082073034","2.982964e-07","  8859",3.880837e-06,"DOWN",0.0958408679927667
"COX7A2"," -0.081974642","4.333861e-09","  5365",1.278944e-07,"DOWN",0.0976491862567812
"TCEB2"," -0.081857589","1.202975e-08","  4131",2.826246e-07,"DOWN",0.0994575045207957
"TCEAL4"," -0.080592903","7.585091e-08","  4997",1.24863e-06,"DOWN",0.10126582278481
"SCGB2A1"," -0.079716612","8.610659e-07","  3489",8.829067e-06,"DOWN",0.103074141048825
"COX6C"," -0.079199647","1.364678e-08","  6191",3.145077e-07,"DOWN",0.104882459312839
"FAU"," -0.079183676","6.578887e-06","  9146",4.780778e-05,"DOWN",0.106690777576854
"NDUFA3"," -0.076742623","1.919583e-10","  2174",1.290313e-08,"DOWN",0.108499095840868
"MRPL33"," -0.075786447","4.732280e-12","  2764",1.145146e-09,"DOWN",0.110307414104882
"SLIRP"," -0.072393668","1.051347e-08","  2683",2.544114e-07,"DOWN",0.112115732368897
"USMG5"," -0.070526551","7.184959e-11","  3165",6.731421e-09,"DOWN",0.113924050632911
"TMEM258"," -0.070257731","3.031299e-11","  2711",3.860696e-09,"DOWN",0.115732368896926
"TBCA"," -0.067406087","1.672260e-08","  3235",3.746885e-07,"DOWN",0.11754068716094
"ATPIF1"," -0.067252805","6.238369e-10","  3425",2.821809e-08,"DOWN",0.119349005424955
"BEX2"," -0.065959276","1.110337e-05","  5864",7.281465e-05,"DOWN",0.121157323688969
"SON"," -0.065888670","3.601867e-07","  4023",4.469753e-06,"DOWN",0.122965641952984
"RPL12"," -0.065448896","2.008550e-06","  7704",1.763853e-05,"DOWN",0.124773960216998
"YWHAE"," -0.065168726","3.769859e-08","  4567",7.244351e-07,"DOWN",0.126582278481013
"HMGN2"," -0.064830154","3.372922e-09","  2329",1.033165e-07,"DOWN",0.128390596745027
"UBL5"," -0.064414016","1.418156e-09","  3481",5.122002e-08,"DOWN",0.130198915009042
"SNHG6"," -0.061596741","4.521018e-10","  3038",2.32771e-08,"DOWN",0.133815551537071
"RPL24"," -0.060475889","2.890955e-04","  8762",0.001012404,"DOWN",0.135623869801085
"C14orf2"," -0.058722036","1.527504e-09","  2824",5.357025e-08,"DOWN",0.137432188065099
"SNHG8"," -0.058382935","1.965328e-09","  3141",6.514823e-08,"DOWN",0.141048824593128
"NDUFB2"," -0.057700910","4.928234e-08","  3886",8.704847e-07,"DOWN",0.142857142857143
"POLR2L"," -0.057153906","3.019599e-08","  2255",6.112457e-07,"DOWN",0.144665461121157
"SVIP"," -0.057066692","1.314557e-06","  3162",1.25238e-05,"DOWN",0.146473779385172
"ZFAS1"," -0.054074845","4.052548e-08","  3253",7.661408e-07,"DOWN",0.148282097649186
"UQCR11"," -0.053679095","9.337400e-07","  3648",9.414672e-06,"DOWN",0.150090415913201
"TPM3"," -0.052350145","1.209559e-05","  5515",7.76383e-05,"DOWN",0.151898734177215
"MIF"," -0.051589530","4.274892e-03"," 10625",0.007884638,"DOWN",0.15370705244123
"RPL36AL"," -0.050990571","1.214672e-07","  5133",1.825675e-06,"DOWN",0.155515370705244
"SRP14"," -0.050905918","1.047260e-05","  6904",6.958636e-05,"DOWN",0.157323688969259
"RPL14"," -0.050447134","4.087466e-04","  8120",0.001340257,"DOWN",0.160940325497288
"RPL39"," -0.049959540","4.694920e-10","  1442",2.33383e-08,"DOWN",0.162748643761302
"COMMD6"," -0.049781709","3.703890e-07","  2823",4.549695e-06,"DOWN",0.164556962025316
"SEC62"," -0.047621036","1.094673e-04","  5586",0.0004783522,"DOWN",0.168173598553345
"OST4"," -0.046942182","3.031144e-08","  2312",6.112457e-07,"DOWN",0.16998191681736
"SARS"," -0.046894095","6.688342e-07","  2634",7.161442e-06,"DOWN",0.171790235081374
"RPL41"," -0.045968211","6.319301e-08","  3000",1.084527e-06,"DOWN",0.173598553345389
"COX6B1"," -0.044181167","4.307446e-08","  3362",7.896531e-07,"DOWN",0.175406871609403
"PCP4"," -0.043844155","9.914697e-05","  2938",0.0004442998,"DOWN",0.177215189873418
"TCF25"," -0.043616085","6.059943e-08","  3024",1.047444e-06,"DOWN",0.179023508137432
"PAX6"," -0.043060865","6.857448e-07","  4787",7.310164e-06,"DOWN",0.180831826401447
"NAA38"," -0.042613506","1.047494e-07","  1757",1.594208e-06,"DOWN",0.182640144665461
"COX6A1"," -0.042607004","3.536738e-08","  2547",6.972461e-07,"DOWN",0.184448462929476
"SNRPD2"," -0.040989889","4.661070e-05","  3857",0.0002415234,"DOWN",0.18625678119349
"SLC7A8"," -0.040796607","2.824410e-07","  1675",3.734798e-06,"DOWN",0.188065099457505
"NDUFC1"," -0.039676566","8.789618e-09","  2280",2.215589e-07,"DOWN",0.189873417721519
"FXYD2"," -0.039179870","2.044408e-04","  2521",0.0007761639,"DOWN",0.191681735985533
"NDUFA13"," -0.038217554","3.588754e-05","  3911",0.0001942793,"DOWN",0.193490054249548
"COX5B"," -0.037974109","4.821048e-09","  3650",1.34095e-07,"DOWN",0.195298372513562
"TCEAL2"," -0.037850565","2.266340e-04","  2154",0.0008476397,"DOWN",0.197106690777577
"NUCKS1"," -0.037779381","1.699616e-03","  7168",0.003977604,"DOWN",0.198915009041591
"TCEAL8"," -0.037775751","6.143019e-06","  2281",4.563132e-05,"DOWN",0.200723327305606
"EIF5B"," -0.036779442","3.921516e-07","  3543",4.738241e-06,"DOWN",0.20253164556962
"NDUFS5"," -0.036532639","7.529087e-07","  3469",7.853166e-06,"DOWN",0.206148282097649
"MYEOV2"," -0.036074244","6.109471e-09","  1588",1.642675e-07,"DOWN",0.207956600361664
"DHRS7"," -0.035954420","3.697969e-04","  4609",0.001242857,"DOWN",0.209764918625678
"SEZ6L2"," -0.035688062","4.684518e-09","  1786",1.327019e-07,"DOWN",0.211573236889693
"MIR4458HG"," -0.035655015","8.726482e-06","   902",6.016204e-05,"DOWN",0.213381555153707
"RPL23A"," -0.034957456","3.783204e-04","  3374",0.001266228,"DOWN",0.215189873417722
"TSTD1"," -0.034708360","9.760684e-08","  2589",1.518337e-06,"DOWN",0.216998191681736
"ST13"," -0.033316089","7.983034e-06","  2339",5.551102e-05,"DOWN",0.220614828209765
"SMIM4"," -0.033140732","3.840047e-08","  1041",7.316834e-07,"DOWN",0.224231464737794
"AKAP9"," -0.032932096","1.172637e-03","  5981",0.002996431,"DOWN",0.226039783001808
"SYF2"," -0.032603326","5.531260e-07","  2135",6.196704e-06,"DOWN",0.227848101265823
"DNAJA1"," -0.032440054","2.185838e-04","  3066",0.0008251832,"DOWN",0.229656419529837
"KTN1"," -0.032330223","1.199241e-03","  4723",0.003048317,"DOWN",0.231464737793852
"FFAR4"," -0.032012996","3.402600e-07","  1205",4.288447e-06,"DOWN",0.233273056057866
"MRLN"," -0.031874850","3.312864e-06","  1309",2.717332e-05,"DOWN",0.235081374321881
"DNAJC8"," -0.031413516","3.687979e-09","  1802",1.101778e-07,"DOWN",0.236889692585895
"ITGB1"," -0.030998162","2.165476e-08","  2130",4.678705e-07,"DOWN",0.23869801084991
"ERLEC1"," -0.030603304","5.003468e-05","  3642",0.0002526596,"DOWN",0.240506329113924
"C4orf48"," -0.030445130","1.330209e-06","  2012",1.262322e-05,"DOWN",0.242314647377939
"TCEAL3"," -0.028858092","4.050819e-05","  3265",0.000214495,"DOWN",0.245931283905967
"METAP2"," -0.028654957","3.146111e-05","  2229",0.0001754182,"DOWN",0.247739602169982
"PRMT2"," -0.028550456","1.762544e-07","  2624",2.569344e-06,"DOWN",0.249547920433996
"STMN2"," -0.028149125","4.053374e-03","  4061",0.007591798,"DOWN",0.251356238698011
"NARS"," -0.027805960","1.890377e-08","  1638",4.158592e-07,"DOWN",0.253164556962025
"PKIB"," -0.027749956","9.440878e-06","  2695",6.421054e-05,"DOWN",0.25497287522604
"RSRC2"," -0.027597693","7.512770e-06","  1937",5.285694e-05,"DOWN",0.256781193490054
"DPM3"," -0.027321233","7.462251e-07","  1168",7.817148e-06,"DOWN",0.258589511754069
"SEC61G"," -0.027269338","5.259320e-05","  2031",0.0002622637,"DOWN",0.260397830018083
"MYH10"," -0.027045449","3.947348e-06","  1337",3.111412e-05,"DOWN",0.262206148282098
"SHFM1"," -0.026874237","1.819033e-05","  2080",0.0001100452,"DOWN",0.267631103074141
"NFE2L1"," -0.026843061","3.704953e-06","  1535",2.9687e-05,"DOWN",0.269439421338156
"NDUFA7"," -0.026714011","1.940548e-05","  2355",0.0001159471,"DOWN",0.27124773960217
"APCDD1L-AS1"," -0.026475399","1.010471e-05","   835",6.754692e-05,"DOWN",0.273056057866184
"CFDP1"," -0.026204865","5.458137e-06","  1449",4.127479e-05,"DOWN",0.274864376130199
"TM4SF4"," -0.026030864","1.713952e-03","   978",0.004003403,"DOWN",0.276672694394213
"KRTCAP2"," -0.026025183","1.268633e-04","  2463",0.0005327264,"DOWN",0.278481012658228
"ATP5H"," -0.025932474","1.230143e-06","  2800",1.185966e-05,"DOWN",0.280289330922242
"NDUFB9"," -0.025701049","1.245653e-06","  3178",1.196153e-05,"DOWN",0.282097649186257
"DYNLRB1"," -0.024657937","2.450033e-03","  3974",0.005238934,"DOWN",0.285714285714286
"COA3"," -0.024503949","4.499080e-06","  1531",3.489471e-05,"DOWN",0.2875226039783
"TMSB10"," -0.024435939","3.367660e-04","  3397",0.001154287,"DOWN",0.289330922242315
"GOLGB1"," -0.024403265","1.070580e-03","  3504",0.002788649,"DOWN",0.291139240506329
"SELK"," -0.024156782","4.586473e-04","  2631",0.001464199,"DOWN",0.294755877034358
"ZNHIT1"," -0.024003962","1.338940e-04","  1845",0.000554803,"DOWN",0.296564195298373
"DDX24"," -0.023755918","1.552299e-03","  4298",0.003731524,"DOWN",0.298372513562387
"C12orf75"," -0.023733000","3.416517e-04","  1926",0.001164436,"DOWN",0.300180831826401
"MINOS1"," -0.023520798","2.850411e-05","  2151",0.0001607832,"DOWN",0.305605786618445
"EIF3A"," -0.023353016","2.436031e-03","  4367",0.005221309,"DOWN",0.307414104882459
"SLTM"," -0.023343954","1.926901e-04","  3126",0.0007389592,"DOWN",0.309222423146474
"SNRNP27"," -0.023219603","5.536353e-05","  1743",0.0002739715,"DOWN",0.311030741410488
"UQCR10"," -0.023144639","1.750320e-04","  2230",0.0006853611,"DOWN",0.312839059674503
"TMA7"," -0.023033636","1.566524e-06","  1317",1.430479e-05,"DOWN",0.314647377938517
"SNHG5"," -0.022928891","1.073819e-04","  3003",0.0004715958,"DOWN",0.316455696202532
"IFI27L2"," -0.022743904","1.269284e-05","  1426",8.12564e-05,"DOWN",0.318264014466546
"PIN4"," -0.022563958","4.347214e-07","   909",5.057526e-06,"DOWN",0.320072332730561
"PET100"," -0.022154652","7.864836e-08","   742",1.277303e-06,"DOWN",0.321880650994575
"SAT1"," -0.021959204","1.520590e-04","  1867",0.0006092079,"DOWN",0.32368896925859
"SMIM24"," -0.021847086","4.998785e-05","   432",0.0002526596,"DOWN",0.325497287522604
"CAMK2N1"," -0.021812541","2.343731e-06","  1025",2.004065e-05,"DOWN",0.327305605786618
"ATP5J2"," -0.021700495","1.133536e-08","   767",2.695053e-07,"DOWN",0.329113924050633
"RPS27"," -0.021539549","2.193861e-06","  1064",1.889266e-05,"DOWN",0.330922242314647
"ATP5J"," -0.021414408","3.689252e-03","  3717",0.0071192,"DOWN",0.332730560578662
"BOLA3"," -0.021383158","3.955288e-07","  1064",4.738241e-06,"DOWN",0.334538878842676
"TMCO1"," -0.021254783","3.894776e-04","  2162",0.001292842,"DOWN",0.336347197106691
"NDUFB7"," -0.020925200","5.011717e-05","  1915",0.0002526596,"DOWN",0.338155515370705
"PRRC2C"," -0.020787998","1.771590e-03","  3350",0.00411026,"DOWN",0.33996383363472
"HNRNPM"," -0.020778140","7.301711e-04","  2331",0.002111007,"DOWN",0.341772151898734
"DYNC1I2"," -0.020609641","1.095134e-04","  1626",0.0004783522,"DOWN",0.343580470162749
"PTMA"," -0.020606384","3.238216e-03","  4122",0.006457805,"DOWN",0.345388788426763
"YTHDC1"," -0.020588655","1.722335e-05","  2055",0.0001052477,"DOWN",0.347197106690778
"NMT1"," -0.020579617","1.656589e-05","   756",0.0001027875,"DOWN",0.349005424954792
"NDUFS4"," -0.020540048","3.207848e-05","  1407",0.0001780401,"DOWN",0.350813743218806
"HSPE1"," -0.020456345","1.695652e-05","  1834",0.0001044082,"DOWN",0.352622061482821
"SHTN1"," -0.020409981","1.523873e-04","  1802",0.0006095141,"DOWN",0.354430379746835
"COX16"," -0.020294738","3.665451e-05","   901",0.0001975475,"DOWN",0.35623869801085
"PDCD5"," -0.020289824","4.709541e-05","  1291",0.0002429581,"DOWN",0.358047016274864
"UQCC2"," -0.019958189","4.111750e-07","   970",4.832786e-06,"DOWN",0.359855334538879
"NDUFAF2"," -0.019850346","9.606334e-05","  1031",0.0004336939,"DOWN",0.361663652802893
"LRRFIP1"," -0.019703239","6.125965e-06","  1315",4.563132e-05,"DOWN",0.363471971066908
"LINC00116"," -0.019611715","4.170086e-06","   881",3.255171e-05,"DOWN",0.365280289330922
"CBX3"," -0.019546626","1.515842e-07","   894",2.223107e-06,"DOWN",0.367088607594937
"NDUFS6"," -0.019187128","3.259677e-07","  1044",4.129825e-06,"DOWN",0.368896925858951
"HP1BP3"," -0.018963841","6.147381e-06","  2325",4.563132e-05,"DOWN",0.370705244122966
"MRPL1"," -0.018670369","1.008552e-04","  1547",0.0004494577,"DOWN",0.374321880650995
"NDUFA2"," -0.018670317","1.914193e-05","  1350",0.00011494,"DOWN",0.376130198915009
"SNRPF"," -0.018526885","1.119664e-05","  1173",7.283416e-05,"DOWN",0.377938517179023
"RPS27L"," -0.018490065","4.094530e-03","  2630",0.007645212,"DOWN",0.379746835443038
"NSA2"," -0.018392482","4.909881e-05","  1356",0.0002499089,"DOWN",0.381555153707052
"THOC7"," -0.018042089","3.899467e-06","  1161",3.087816e-05,"DOWN",0.383363471971067
"LINC00493"," -0.018008136","1.813002e-05","  1592",0.0001100452,"DOWN",0.385171790235081
"DHX36"," -0.017978986","3.808810e-04","  1983",0.001267784,"DOWN",0.386980108499096
"SLC7A2"," -0.017865835","2.931267e-04","  1703",0.001023558,"DOWN",0.38878842676311
"TPM1"," -0.017568752","4.406138e-04","  1439",0.001419177,"DOWN",0.392405063291139
"HMGN5"," -0.017551521","2.631347e-06","  1584",2.215242e-05,"DOWN",0.396021699819168
"PDAP1"," -0.017527940","3.696488e-04","  1688",0.001242857,"DOWN",0.397830018083183
"MAFA"," -0.017485366","6.080173e-06","   912",4.555162e-05,"DOWN",0.399638336347197
"CWC15"," -0.017233548","1.381394e-05","  1843",8.750736e-05,"DOWN",0.401446654611212
"KAT6B"," -0.017061587","3.303466e-04","  1658",0.001135501,"DOWN",0.403254972875226
