name	chrom	txStart	txEnd	name2
NM_001282507	chr16	18319276	18334020	NPIPA7
NR_106969	chr16	18345370	18345437	MIR6511A2
NR_103772	chr16	18344090	18345624	LOC100288162
NR_036145	chr16	18413251	18413335	MIR3179-3
NR_036144	chr16	18403535	18403629	MIR3180-3
NR_036143	chr16	18413251	18413335	MIR3179-2
NM_001004060	chr16	18418682	18480935	NOMO2
NM_173614	chr16	18418682	18480935	NOMO2
NR_128709	chr16	18413251	18413335	MIR3179-4
NR_107060	chr16	18380708	18380768	MIR6770-2
NR_106828	chr16	18380708	18380768	MIR6770-1
NR_107061	chr16	18380708	18380768	MIR6770-3
NR_128712	chr16	18407055	18407120	MIR3670-3
NR_128713	chr16	18407055	18407120	MIR3670-4
NR_037442	chr16	18407055	18407120	MIR3670-1
NR_036140	chr16	18413251	18413335	MIR3179-1
NR_036141	chr16	18403535	18403629	MIR3180-1
NR_036142	chr16	18403537	18403625	MIR3180-2
NR_049832	chr16	18407055	18407120	MIR3670-2
NR_003569	chr16	18490070	18517108	ABCC6P1
NM_001030009	chr16	18701777	18709157	RPS15A
NM_001019	chr16	18701777	18709157	RPS15A
NM_015161	chr16	18710489	18720501	ARL6IP1
NM_001313858	chr16	18710489	18720193	ARL6IP1
NM_001160364	chr16	18903109	18982763	TMC7
NM_001300732	chr16	18902756	18978819	TMC7
NM_016138	chr16	18986417	18998918	COQ7
NM_024847	chr16	18902756	18982763	TMC7
NM_001190983	chr16	18986739	18998918	COQ7
NR_119382	chr16	18981576	18986306	LOC102723385
NR_119381	chr16	18981576	18986514	LOC102723385
NR_119380	chr16	18981576	18986514	LOC102723385
NR_119379	chr16	18981576	18986514	LOC102723385
NM_001034841	chr16	19032754	19040453	ITPRIPL2
NR_028028	chr16	19032754	19040453	ITPRIPL2
NM_001256720	chr16	19204605	19229770	CLEC19A
NM_001199022	chr16	19442679	19472229	CCP110
NM_016641	chr16	19420515	19440951	GDE1
NM_014711	chr16	19442679	19472229	CCP110
NM_001012991	chr16	19625174	19636993	KNOP1
NM_001318483	chr16	19950307	19992601	GPR139
NM_001002911	chr16	19950307	19992601	GPR139
NM_001008389	chr16	20251873	20271701	UMOD
NM_001007240	chr16	20228396	20246443	GP2
NM_001007241	chr16	20228396	20246443	GP2
NM_001502	chr16	20228396	20246443	GP2
NM_003361	chr16	20251873	20271701	UMOD
NM_001278614	chr16	20251873	20271701	UMOD
NM_001007242	chr16	20228396	20246443	GP2
NM_001308954	chr16	20370283	20406492	ACSM2A
NM_001308172	chr16	20370283	20406492	ACSM2A
NM_001308169	chr16	20370283	20406492	ACSM2A
NM_017888	chr16	20328356	20359782	ACSM5
NM_182617	chr16	20455583	20495196	ACSM2B
NM_001105069	chr16	20455583	20495196	ACSM2B
NM_202000	chr16	20682812	20705139	ACSM3
NM_017736	chr16	20652489	20660787	THUMPD1
NM_001304550	chr16	20652489	20660787	THUMPD1
NM_001144924	chr16	20725267	20768491	LOC81691
NM_001142725	chr16	20715164	20725296	ERI2
NM_030941	chr16	20725267	20768491	LOC81691
NM_173475	chr16	20776896	20819062	DCUN1D3
NM_001199053	chr16	20725267	20768491	LOC81691
NM_001301773	chr16	21077198	21099438	TMEM159
NM_001301769	chr16	21077198	21099438	TMEM159
NM_001301771	chr16	21077198	21099438	TMEM159
NM_020422	chr16	21077198	21099438	TMEM159
NM_001301774	chr16	21077198	21099438	TMEM159
NM_001301775	chr16	21077198	21099438	TMEM159
NR_125971	chr16	21077198	21099438	TMEM159
NM_145865	chr16	21152516	21171251	ANKS4B
NM_003460	chr16	21116273	21133332	ZP2
NM_001290104	chr16	21116273	21133332	ZP2
NM_001888	chr16	21177339	21221958	CRYM
NR_045011	chr16	21268184	21304755	SNX29P1
NR_024456	chr16	21350845	21353277	LOC100190986
NM_130464	chr16	21320955	21344159	NPIPB3
NR_002594	chr16	21436730	21439266	SLC7A5P2
NR_037451	chr16	21424870	21424957	MIR3680-1
NR_049833	chr16	21424870	21424957	MIR3680-2
NR_027155	chr16	21365504	21421103	SMG1P3
NM_016025	chr16	21518297	21576295	METTL9
NM_001077180	chr16	21518297	21576295	METTL9
NM_005849	chr16	21560105	21571488	IGSF6
NR_110930	chr16	21508519	21518207	LOC101927814
NM_001288660	chr16	21516042	21576295	METTL9
NM_001288659	chr16	21516042	21576295	METTL9
NR_003370	chr16	21715451	21737996	RRN3P1
NR_024456	chr16	21783121	21785557	LOC100190986
NM_001164579	chr16	21926956	22003473	C16orf52
NM_173806	chr16	21902686	21919932	PDZD9
NR_033694	chr16	21902686	21919932	PDZD9
NM_001258033	chr16	22216196	22253926	POLR3E
NR_047581	chr16	22216196	22253926	POLR3E
NM_001258036	chr16	22216196	22253926	POLR3E
NM_001258034	chr16	22216196	22253926	POLR3E
NM_001258035	chr16	22216196	22253926	POLR3E
NM_018119	chr16	22216196	22253926	POLR3E
NR_027460	chr16	22338367	22356537	RRN3P3
NR_027154	chr16	22355829	22411042	SMG1P1
NR_024456	chr16	22423270	22425702	LOC100190986
NM_001135865	chr16	22432344	22455342	NPIPB5
NR_003676	chr16	22464519	22495687	LOC653786
NM_020718	chr16	22980228	23068092	USP31
NM_001039	chr16	23101540	23135701	SCNN1G
NM_000336	chr16	23221091	23300121	SCNN1B
NM_015044	chr16	23382363	23429316	GGA2
NM_024675	chr16	23521983	23560179	PALB2
NM_005003	chr16	23499835	23515140	NDUFAB1
NM_001199743	chr16	23560187	23592569	DCTN5
NM_019116	chr16	23476362	23493211	UBFD1
NM_001199011	chr16	23560187	23569969	DCTN5
NM_032486	chr16	23560187	23592569	DCTN5
NR_037573	chr16	23560187	23592569	DCTN5
NM_001308220	chr16	23609125	23632322	ERN2
NM_005030	chr16	23597593	23609189	PLK1
NM_022097	chr16	23673448	23677773	CHP2
NM_033266	chr16	23609126	23632322	ERN2
NM_032626	chr16	24458408	24468223	RBBP6
NM_006910	chr16	24458408	24491684	RBBP6
NM_018703	chr16	24458408	24491684	RBBP6
NR_122072	chr16	24580243	24589884	LINC01567
NM_014494	chr16	24648549	24745048	TNRC6A
NR_120306	chr16	25019385	25030377	LCMT1-AS1
NR_038379	chr16	24950562	24951599	LOC554206
NR_039998	chr16	25059392	25067854	LCMT1-AS2
NM_001169	chr16	25135785	25147754	AQP8
NM_001145545	chr16	26985719	26987988	C16orf82
NR_037184	chr16	27187026	27209290	FLJ21408
NM_145080	chr16	27143815	27187614	NSMCE1
NM_181079	chr16	27320983	27370864	IL21R
NM_181078	chr16	27320983	27370864	IL21R
NM_021798	chr16	27346079	27370864	IL21R
NR_037158	chr16	27366491	27372215	IL21R-AS1
NM_001282524	chr16	28261339	28281682	NPIPB6
NM_001024401	chr16	28211340	28242671	SBK1
NR_107058	chr16	28309803	28309873	MIR6862-2
NR_106922	chr16	28309803	28309873	MIR6862-1
NM_001286110	chr16	28396101	28410904	CLN3
NM_001286105	chr16	28396101	28410904	CLN3
NM_001286104	chr16	28396101	28411124	CLN3
NM_018690	chr16	28413470	28417792	APOBR
NM_145659	chr16	28418183	28425656	IL27
NM_001042432	chr16	28396100	28411124	CLN3
NM_001286109	chr16	28385474	28410904	CLN3
NM_000086	chr16	28396100	28410904	CLN3
NM_177536	chr16	28524408	28542408	SULT1A1
NM_177534	chr16	28524408	28528150	SULT1A1
NM_177530	chr16	28524408	28528150	SULT1A1
NM_001042483	chr16	28456162	28457996	NUPR1
NM_001055	chr16	28524408	28528866	SULT1A1
NM_001054	chr16	28510764	28515892	SULT1A2
NM_012385	chr16	28456162	28457996	NUPR1
NM_138414	chr16	28472749	28510612	SGF29
NM_177528	chr16	28510764	28515302	SULT1A2
NM_177529	chr16	28524408	28528866	SULT1A1
NM_001037808	chr16	28630238	28654551	EIF3C
NM_001199142	chr16	28607379	28654551	EIF3C
NM_001287251	chr16	28671256	28691645	NPIPB9
NM_001287250	chr16	28671256	28691645	NPIPB9
NM_001099661	chr16	28630241	28654551	EIF3CL
NR_107058	chr16	28643073	28643143	MIR6862-2
NM_001317857	chr16	28630241	28654551	EIF3CL
NM_001267574	chr16	28630238	28654551	EIF3C
NM_001286478	chr16	28630238	28654551	EIF3C
NR_106922	chr16	28643073	28643143	MIR6862-1
NM_001317856	chr16	28630241	28654551	EIF3CL
NM_003752	chr16	28630238	28654551	EIF3C
NM_001145812	chr16	28782796	28793035	SH2B1
NM_015503	chr16	28782814	28793035	SH2B1
NM_173201	chr16	28797309	28823331	ATP2A1
NM_001308294	chr16	28782578	28793035	SH2B1
NM_001145797	chr16	28782578	28793035	SH2B1
NM_001145795	chr16	28782578	28793035	SH2B1
NM_145714	chr16	28741869	28756059	ATXN2L
NM_001145796	chr16	28782578	28793035	SH2B1
NM_003321	chr16	28761232	28765230	TUFM
NM_017492	chr16	28741869	28756059	ATXN2L
NM_148416	chr16	28741869	28756059	ATXN2L
NM_007245	chr16	28741869	28756059	ATXN2L
NM_001308293	chr16	28765421	28793035	SH2B1
NM_148415	chr16	28741869	28756059	ATXN2L
NM_148414	chr16	28741869	28756059	ATXN2L
NR_039872	chr16	28762740	28762829	MIR4721
NM_001286075	chr16	28798864	28823331	ATP2A1
NM_004320	chr16	28797309	28823331	ATP2A1
NR_046290	chr16	28797778	28798743	ATP2A1-AS1
NR_046289	chr16	28797778	28798743	ATP2A1-AS1
NR_046288	chr16	28797778	28798743	ATP2A1-AS1
NR_046287	chr16	28797778	28798743	ATP2A1-AS1
NM_001308230	chr16	28741869	28756059	ATXN2L
NM_001014987	chr16	28903887	28909605	LAT
NM_032815	chr16	28869818	28885268	NFATC2IP
NM_001014988	chr16	28903887	28909605	LAT
NM_001142451	chr16	28893596	28903370	SPNS1
NM_001142450	chr16	28893596	28903370	SPNS1
NM_001142449	chr16	28893596	28903370	SPNS1
NM_001178098	chr16	28850760	28858169	CD19
NM_001014989	chr16	28903647	28909605	LAT
NM_032038	chr16	28893596	28903370	SPNS1
NM_001142448	chr16	28893596	28903370	SPNS1
NM_014387	chr16	28903887	28909605	LAT
NM_001770	chr16	28850760	28858169	CD19
NR_039742	chr16	28877404	28877483	MIR4517
NR_003369	chr16	28993663	29035539	RRN3P2
NM_001310137	chr16	29300139	29322624	NPIPB11
NR_002473	chr16	29446429	29485041	SMG1P2
NM_178044	chr16	29373322	29377046	SLX1B
NM_001017390	chr16	29378707	29383802	SULT1A4
NM_001031827	chr16	29372414	29373786	BOLA2
NM_024044	chr16	29373322	29377046	SLX1B
NR_037609	chr16	29373912	29383802	SLX1B-SULT1A4
NM_001039182	chr16	29372414	29373786	BOLA2B
NM_001014999	chr16	29373322	29377046	SLX1A
NM_001015000	chr16	29373322	29377046	SLX1A
NR_002557	chr16	29383789	29386400	LOC613038
NR_002556	chr16	29383789	29386400	LOC388242
NR_037608	chr16	29373912	29383802	SLX1A-SULT1A3
NR_002454	chr16	29368166	29368737	LOC606724
NM_177552	chr16	29378707	29383802	SULT1A3
NM_001030288	chr16	29581771	29589324	SPN
NR_049833	chr16	29518000	29518087	MIR3680-2
NM_003123	chr16	29582040	29589324	SPN
NR_037451	chr16	29518000	29518087	MIR3680-1
NM_001318249	chr16	29597829	29617521	QPRT
NM_001318250	chr16	29597829	29617521	QPRT
NM_014298	chr16	29597829	29617521	QPRT
NR_134536	chr16	29597829	29617521	QPRT
NR_002593	chr16	29531924	29532539	SLC7A5P1
NM_152338	chr16	29697061	29700470	ZG16
NM_001042539	chr16	29725358	29730006	MAZ
NM_001276276	chr16	29725358	29730006	MAZ
NM_001256442	chr16	29730909	29734703	PRRT2
NM_024516	chr16	29735028	29741317	PAGR1
NM_001256270	chr16	29709789	29724207	KIF22
NM_175900	chr16	29661286	29664841	C16orf54
NM_145239	chr16	29730909	29734703	PRRT2
NM_002383	chr16	29725358	29730006	MAZ
NM_001276275	chr16	29724917	29730006	MAZ
NM_001256443	chr16	29730909	29734703	PRRT2
NR_074080	chr16	29725358	29730006	MAZ
NR_015396	chr16	29782655	29786875	CDIPT-AS1
NM_001243332	chr16	29789980	29818086	SEZ6L2
NM_006319	chr16	29777177	29782110	CDIPT
NM_001286586	chr16	29777177	29782110	CDIPT
NM_001286585	chr16	29777177	29782110	CDIPT
NM_001114099	chr16	29789980	29818086	SEZ6L2
NM_001114100	chr16	29789980	29818086	SEZ6L2
NM_178863	chr16	29825157	29845054	KCTD13
NM_181718	chr16	29819647	29824878	ASPHD1
NR_024370	chr16	29782504	29786875	CDIPT-AS1
NM_201575	chr16	29789980	29818086	SEZ6L2
NM_001243333	chr16	29789980	29818086	SEZ6L2
NM_012410	chr16	29789980	29818086	SEZ6L2
NR_110933	chr16	29825157	29845054	KCTD13
NM_001318504	chr16	29943244	29948906	FAM57B
NM_001109660	chr16	29942155	29943524	C16orf92
NM_000034	chr16	29971911	29989242	ALDOA
NR_134855	chr16	29915030	29924616	INO80E
NM_004608	chr16	30004615	30010706	TBX6
NM_003586	chr16	29924335	29929902	DOC2A
NM_002720	chr16	29994797	30004199	PPP4C
NM_001109659	chr16	29942155	29943524	C16orf92
NR_104090	chr16	29924335	29929902	DOC2A
NR_104089	chr16	29924335	29929902	DOC2A
NM_016151	chr16	29892688	29907227	TAOK2
NM_003609	chr16	29911142	29914918	HIRIP3
NM_001282062	chr16	29924335	29932418	DOC2A
NM_173618	chr16	29915030	29924612	INO80E
NM_001145524	chr16	30011137	30015038	YPEL3
NM_001282068	chr16	29924335	29931170	DOC2A
NM_004783	chr16	29892688	29911083	TAOK2
NM_001197323	chr16	29911142	29914918	HIRIP3
NM_001127617	chr16	29983318	29989242	ALDOA
NM_001252043	chr16	29892688	29907227	TAOK2
NM_184043	chr16	29983100	29989242	ALDOA
NM_184041	chr16	29984494	29989242	ALDOA
NM_001243177	chr16	29984494	29989242	ALDOA
NM_001303507	chr16	29994797	30004199	PPP4C
NM_001303506	chr16	29994797	30004199	PPP4C
NM_001303504	chr16	29994797	30004199	PPP4C
NM_001303503	chr16	29994797	30004199	PPP4C
NM_001282063	chr16	29924335	29930243	DOC2A
NM_031477	chr16	30011135	30015022	YPEL3
NM_001304563	chr16	29915030	29924612	INO80E
NM_001304562	chr16	29915030	29924612	INO80E
NR_130787	chr16	29915030	29924612	INO80E
NR_130786	chr16	29915030	29924612	INO80E
NM_031478	chr16	29943244	29949687	FAM57B
NM_177552	chr16	30118049	30123151	SULT1A3
NM_178044	chr16	30112664	30116388	SLX1B
NM_007074	chr16	30102231	30107898	CORO1A
NM_002746	chr16	30032926	30042131	MAPK3
NM_001017390	chr16	30118049	30123151	SULT1A4
NM_001031827	chr16	30111756	30113128	BOLA2
NM_024307	chr16	30023631	30032379	GDPD3
NM_001040056	chr16	30035658	30042131	MAPK3
NM_024044	chr16	30112664	30116388	SLX1B
NM_001039182	chr16	30111756	30113128	BOLA2B
NR_037609	chr16	30113254	30123151	SLX1B-SULT1A4
NM_001193333	chr16	30102231	30107898	CORO1A
NM_001015000	chr16	30112664	30116388	SLX1A
NM_001109891	chr16	30032926	30042131	MAPK3
NM_001014999	chr16	30112664	30116388	SLX1A
NR_002557	chr16	30123137	30125749	LOC613038
NR_002556	chr16	30123137	30125749	LOC388242
NR_037608	chr16	30113254	30123151	SLX1A-SULT1A3
NR_002454	chr16	30107505	30108076	LOC606724
NR_002453	chr16	30186414	30254196	SMG1P5
NR_002473	chr16	30186414	30224745	SMG1P2
NM_006110	chr16	30269587	30274183	CD2BP2
NM_001243646	chr16	30269587	30273756	CD2BP2
NM_001214907	chr16	30297135	30318930	ZNF48
NM_001142305	chr16	30326235	30337417	ZNF771
NM_016643	chr16	30326235	30337417	ZNF771
NM_001214906	chr16	30297133	30318930	ZNF48
NM_152652	chr16	30314240	30318930	ZNF48
NM_013292	chr16	30293623	30296811	MYLPF
NM_052838	chr16	30296954	30301672	SEPT1
NM_024096	chr16	30342519	30348874	DCTPP1
NM_012248	chr16	30362446	30364797	SEPHS2
NM_001214909	chr16	30313933	30318930	ZNF48
NR_134470	chr16	30342519	30348874	DCTPP1
NR_134471	chr16	30342519	30348622	DCTPP1
NM_033410	chr16	30472585	30477143	ZNF764
NM_001305018	chr16	30449188	30453792	ZNF747
NM_152458	chr16	30499494	30504593	ZNF785
NM_024671	chr16	30442822	30445411	ZNF768
NM_001024683	chr16	30488523	30491229	ZNF688
NM_138447	chr16	30521379	30529208	ZNF689
NR_073482	chr16	30521379	30529255	ZNF689
NR_073481	chr16	30521379	30529597	ZNF689
NR_073480	chr16	30521379	30529208	ZNF689
NM_001172679	chr16	30472585	30477143	ZNF764
NM_023931	chr16	30449188	30453792	ZNF747
NR_039743	chr16	30422740	30422823	MIR4518
NM_001305020	chr16	30449188	30453792	ZNF747
NM_001305019	chr16	30449188	30453792	ZNF747
NM_145271	chr16	30488523	30491229	ZNF688
NR_104166	chr16	30521379	30528650	ZNF689
NR_002966	chr16	30629358	30629487	SNORA30
NM_001256932	chr16	30616525	30617311	LOC730183
NM_001256829	chr16	30659012	30664018	TMEM265
NM_024031	chr16	30569741	30575235	PRR14
NM_006662	chr16	30617962	30658951	SRCAP
NM_001105079	chr16	30578340	30589632	FBRS
NM_001080417	chr16	30697270	30706024	ZNF629
NM_001195620	chr16	30678858	30681066	CCDC189
NM_001014979	chr16	30676244	30681066	CCDC189
NM_014771	chr16	30680433	30695129	RNF40
NM_001207034	chr16	30680433	30695129	RNF40
NM_001207033	chr16	30680433	30695129	RNF40
NR_039744	chr16	30794087	30794145	MIR4519
NM_001286572	chr16	30681110	30695129	RNF40
NM_001142544	chr16	30815428	30822382	CTF1
NM_001282351	chr16	30841876	30867605	FBXL19
NR_031576	chr16	30812724	30812807	MIR762
NM_001330	chr16	30815428	30822382	CTF1
NM_001142778	chr16	30904019	30907974	HSD3B7
NM_152288	chr16	30867905	30873760	ORAI3
NR_024348	chr16	30838140	30842091	FBXL19-AS1
NM_001099784	chr16	30843396	30867605	FBXL19
NM_052874	chr16	30908077	30929460	STX1B
NM_004765	chr16	30806616	30813124	BCL7C
NM_001142777	chr16	30904019	30907974	HSD3B7
NM_014712	chr16	30876115	30903484	SETD1A
NM_025193	chr16	30904019	30907974	HSD3B7
NM_001122957	chr16	31027115	31031613	BCKDK
NM_005881	chr16	31027115	31031613	BCKDK
NM_004604	chr16	30952312	30958989	STX4
NM_001272096	chr16	30951916	30958989	STX4
NM_206824	chr16	31009663	31013821	VKORC1
NM_032188	chr16	31036485	31050215	KAT8
NM_001311311	chr16	31009663	31013821	VKORC1
NM_001039503	chr16	31002245	31007631	PRSS53
NM_001172670	chr16	30979664	30983910	ZNF668
NM_001172669	chr16	30979664	30983910	ZNF668
NM_001172668	chr16	30979669	30992324	ZNF668
NM_024706	chr16	30979664	30993142	ZNF668
NM_182958	chr16	31036485	31050215	KAT8
NM_001272095	chr16	30952312	30958989	STX4
NM_024006	chr16	31009663	31013821	VKORC1
NM_001271926	chr16	31027115	31031613	BCKDK
NM_014699	chr16	30993243	31002334	ZNF646
NM_002773	chr16	31050254	31054584	PRSS8
NM_004960	chr16	31098931	31113693	FUS
NM_013258	chr16	31120307	31121598	PYCARD
NR_028388	chr16	31098931	31113693	FUS
NM_001008274	chr16	31132842	31144011	TRIM72
NM_001170634	chr16	31098931	31113693	FUS
NM_001170937	chr16	31098931	31113693	FUS
NM_152901	chr16	31134783	31135915	PYDC1
NM_145182	chr16	31120307	31121598	PYCARD
NR_102400	chr16	31120706	31122274	PYCARD-AS1
NM_000887	chr16	31273955	31301819	ITGAX
NM_001286375	chr16	31273955	31301819	ITGAX
NM_024742	chr16	31377817	31385989	ARMC5
NR_130783	chr16	31401939	31409592	SLC5A2
NM_015927	chr16	31392026	31396782	TGFB1I1
NM_022744	chr16	31408296	31427241	C16orf58
NM_001288767	chr16	31377094	31385989	ARMC5
NM_001136509	chr16	31354385	31361849	ZNF843
NM_001301820	chr16	31377675	31385989	ARMC5
NM_001042454	chr16	31390976	31396782	TGFB1I1
NM_001164719	chr16	31391029	31396782	TGFB1I1
NM_003041	chr16	31401939	31409592	SLC5A2
NM_001105247	chr16	31377817	31385989	ARMC5
NM_005205	chr16	31346552	31347250	COX6A2
NM_001318221	chr16	31446673	31447626	AHSP
NM_016633	chr16	31446673	31447626	AHSP
NM_001318222	chr16	31446798	31447626	AHSP
NR_027011	chr16	31486588	31488346	YBX3P1
NR_135055	chr16	31482043	31486537	FRG2KP
NM_001130913	chr16	31632050	31680387	ZNF720
NR_024034	chr16	31619434	31626246	CLUHP3
NM_001265588	chr16	31792579	31836130	ZNF267
NM_003414	chr16	31792579	31836130	ZNF267
NR_049749	chr16	31792579	31836130	ZNF267
NR_109773	chr16	32088864	32106935	HERC2P4
NR_110898	chr16	32172145	32174750	TP53TG3D
NM_001243722	chr16	32172145	32174750	TP53TG3D
NR_033866	chr16	32208368	32208803	LOC390705
NR_110886	chr16	32592349	32594951	TP53TG3
NR_110914	chr16	32592909	32594949	TP53TG3C
NM_016212	chr16	32592349	32594951	TP53TG3
NM_001099687	chr16	32592349	32594951	TP53TG3B
NM_001205259	chr16	32592909	32594949	TP53TG3C
NR_110911	chr16	32592349	32594951	TP53TG3B
NR_110910	chr16	32592349	32594951	TP53TG3
NR_110897	chr16	32592349	32594951	TP53TG3B
NR_003083	chr16	32796297	32803964	SLC6A10P
NR_110911	chr16	33113083	33115680	TP53TG3B
NR_110886	chr16	33113083	33115680	TP53TG3
NM_001099687	chr16	33113083	33115680	TP53TG3B
NM_016212	chr16	33113083	33115680	TP53TG3
NR_110910	chr16	33113083	33115680	TP53TG3
NR_110914	chr16	33113085	33115125	TP53TG3C
NM_001205259	chr16	33113085	33115125	TP53TG3C
NR_110897	chr16	33113083	33115680	TP53TG3B
NR_110886	chr16	33169618	33172220	TP53TG3
NM_016212	chr16	33169618	33172220	TP53TG3
NR_110914	chr16	33169620	33171660	TP53TG3C
NM_001099687	chr16	33169618	33172220	TP53TG3B
NR_033866	chr16	33205768	33206203	LOC390705
NR_110911	chr16	33169618	33172220	TP53TG3B
NM_001205259	chr16	33169620	33171660	TP53TG3C
NR_110910	chr16	33169618	33172220	TP53TG3
NR_110897	chr16	33169618	33172220	TP53TG3B
NR_130771	chr16	33479344	33494243	ENPP7P13
NR_130772	chr16	33479344	33494243	ENPP7P13
NR_038368	chr16	33868552	33870004	LINC00273
NR_002837	chr16	34261302	34262263	UBE2MP1
NR_026980	chr16	34569285	34572468	FRG2DP
NR_034019	chr16	34596959	34599042	TP53TG3HP
NR_034018	chr16	34596959	34599042	TP53TG3HP
NR_033985	chr16	34838423	34848496	FLJ26245
NM_024745	chr16	45171968	45212812	SHCBP1
NR_037620	chr16	45281058	45289807	ORC6
NM_182493	chr16	45293694	45339722	MYLK3
NM_014321	chr16	45281058	45289807	ORC6
NM_018206	chr16	45251089	45280645	VPS35
NM_001001436	chr16	45393459	45422575	C16orf87
NM_005880	chr16	45546774	45565126	DNAJA2
NM_018092	chr16	45672931	45735437	NETO2
NM_001201477	chr16	45672931	45735437	NETO2
NR_110649	chr16	46440725	46478542	LOC100507534
NR_110650	chr16	46449992	46499843	LOC101927132
NM_033226	chr16	46674384	46738182	ABCC12
NR_040677	chr16	46947096	46954411	LOC100507577
NM_003031	chr16	46951954	46976730	SIAH1
NM_001006610	chr16	46951946	46957285	SIAH1
NM_004352	chr16	47869329	47873243	CBLN1
NM_182922	chr16	48657381	48696876	HEATR3
NR_106829	chr16	48884027	48884087	MIR6771
NM_013263	chr16	48910429	48960346	BRD7
NM_001173984	chr16	48910429	48960346	BRD7
NR_110908	chr16	49260266	49263051	LOC101927272
NM_153337	chr16	49257711	49272765	SNX20
NM_001144972	chr16	49257711	49272765	SNX20
NM_182854	chr16	49264386	49272765	SNX20
NM_015247	chr16	49333461	49393347	CYLD
NR_130462	chr16	49333716	49333789	MIR3181
NM_001042355	chr16	49333461	49393347	CYLD
NM_001042412	chr16	49333529	49393347	CYLD
NM_022162	chr16	49288550	49324489	NOD2
NM_001293557	chr16	49290761	49324489	NOD2
NR_110913	chr16	49609169	49627189	LOC101927334
NM_001127892	chr16	49727386	49742009	SALL1
NM_002968	chr16	49727386	49742684	SALL1
NR_110916	chr16	50353930	50364058	LINC01571
NM_001242473	chr16	50617764	50665348	C16orf97
NR_038233	chr16	50674477	50676522	LINC00919
NR_104655	chr16	50676693	50690480	LOC102467079
NR_033920	chr16	51143499	51198388	CASC16
NM_001207030	chr16	51960774	51962542	LOC643802
NR_119378	chr16	51964905	51975672	LOC102723373
NM_001012398	chr16	52082452	52094717	AKTIP
NM_001308325	chr16	52082452	52094717	AKTIP
NM_022476	chr16	52082452	52094717	AKTIP
NM_015272	chr16	52190651	52295347	RPGRIP1L
NM_001127897	chr16	52190651	52295347	RPGRIP1L
NM_001308334	chr16	52190651	52295347	RPGRIP1L
NR_103838	chr16	52630805	52631786	FTO-IT1
NR_126340	chr16	52836957	52862292	LOC100996338
NM_024336	chr16	52874712	52877879	IRX3
NR_134922	chr16	52957419	52961871	LOC100996345
NR_134923	chr16	52957419	52962112	LOC100996345
NR_134924	chr16	52957419	52961871	LOC100996345
NR_134971	chr16	53438662	53439646	LOC101927480
NR_034106	chr16	53510277	53520191	CRNDE
NR_034105	chr16	53510277	53520602	CRNDE
NM_005853	chr16	53522611	53525896	IRX5
NM_001252197	chr16	53522611	53525896	IRX5
NM_001308963	chr16	53510277	53520191	CRNDE
NR_110453	chr16	53510277	53520602	CRNDE
NR_110454	chr16	53510277	53520191	CRNDE
NM_024335	chr16	53915971	53922173	IRX6
NM_001302508	chr16	54070242	54098104	MMP2
NM_001127891	chr16	54072969	54098104	MMP2
NM_004530	chr16	54070581	54098104	MMP2
NM_001302510	chr16	54071410	54098104	MMP2
NM_001302509	chr16	54071945	54098104	MMP2
NM_032330	chr16	54158084	54159093	CAPNS2
NR_003276	chr16	54352011	54366327	CES1P1
NR_033740	chr16	54316337	54341624	CES1P2
NM_001143685	chr16	54437566	54466783	CES5A
NM_145024	chr16	54437566	54466783	CES5A
NR_026889	chr16	54784029	54785938	DKFZP434H168
NR_027078	chr16	54684399	54782507	LOC283856
NR_037499	chr16	54836932	54837036	MIR3935
NM_001144	chr16	54952864	55016951	AMFR
NM_007006	chr16	55020548	55042762	NUDT21
NM_031885	chr16	55075759	55111509	BBS2
NM_032935	chr16	55156461	55160370	MT4
NM_176870	chr16	55224034	55225399	MT1M
NM_175617	chr16	55217085	55218525	MT1E
NR_027781	chr16	55235099	55236354	MT1DP
NM_005952	chr16	55273882	55275609	MT1X
NM_005951	chr16	55261226	55262542	MT1H
NM_005953	chr16	55199978	55200910	MT2A
NR_104046	chr16	55267528	55269290	MT1IP
NR_003669	chr16	55267528	55269290	MT1IP
NM_005949	chr16	55249355	55250716	MT1F
NM_005950	chr16	55258147	55259478	MT1G
NM_005947	chr16	55243311	55244617	MT1B
NM_005946	chr16	55230078	55231500	MT1A
NR_104045	chr16	55267528	55269290	MT1IP
NR_001447	chr16	55208873	55210231	MT1L
NR_003658	chr16	55235216	55236354	MT1DP
NR_036677	chr16	55227151	55228499	MT1JP
NM_001301272	chr16	55249355	55250716	MT1F
NM_001301267	chr16	55258147	55259478	MT1G
NM_014669	chr16	55321517	55436362	NUP93
NM_001242796	chr16	55374913	55436362	NUP93
NM_001242795	chr16	55373204	55436362	NUP93
NM_001010989	chr16	55523502	55535294	HERPUD1
NM_001126108	chr16	55456619	55507263	SLC12A3
NM_001126107	chr16	55456619	55507263	SLC12A3
NM_014685	chr16	55523502	55535294	HERPUD1
NM_000339	chr16	55456619	55507263	SLC12A3
NM_001272103	chr16	55523502	55535294	HERPUD1
NR_029680	chr16	55449930	55450014	MIR138-2
NR_106923	chr16	55495676	55495766	MIR6863
NM_032206	chr16	55608486	55674937	NLRC5
NM_024946	chr16	55743878	55777477	FAM192A
NM_133368	chr16	55777696	55831888	RSPRY1
